s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
1700,1204.94026114879,1021.41480946965,0.371625451616854,-6.34228959663194,2.46991300582886,0.444927275180817,2687.45942913201,3.49992985778403,0.3,2.25,1.52,
1720,1199.10306308964,1014.35369405805,0.373372777690411,-6.35069301027311,2.44695258140564,0.442415475845337,2651.09514582441,3.46987117842959,0.3,2.25,1.52,
1740,1192.20329350449,1005.92856369883,0.375332975885229,-6.35493671629597,2.4210352897644,0.439700394868851,2610.81964290063,3.43628932917807,0.3,2.25,1.52,
1760,1184.51700451944,996.528463689215,0.377483091802264,-6.35901794363549,2.39385199546814,0.436931431293488,2568.62980476938,3.40077626373896,0.3,2.25,1.52,
1780,1177.35792279308,987.611748839313,0.379201919217869,-6.35648326402144,2.37142014503479,0.434927046298981,2535.99055781618,3.37306152729069,0.3,2.25,1.52,
1800,1171.79406227947,980.268392526833,0.381191226707146,-6.36487120353434,2.34758067131042,0.432000994682312,2499.68394685145,3.3419801264288,0.3,2.25,1.52,
1820,1163.92079130348,971.671044227678,0.383475739734561,-6.36874028987876,2.32221078872681,0.429083049297333,2459.62582925734,3.3073711958443,0.3,2.25,1.52,
1840,1155.44974692096,961.281561905127,0.385968299452679,-6.37161175544301,2.29548072814941,0.426354497671127,2417.74664582159,3.27082538302285,0.3,2.25,1.52,
1860,1147.39077530481,951.310396743695,0.388106978653184,-6.37201172010881,2.27258920669556,0.42420169711113,2383.9987518222,3.24109801343663,0.3,2.25,1.52,
1880,1139.36895013318,941.504114672974,0.390468608066068,-6.37480015987159,2.25080966949463,0.422223836183548,2347.55255689715,3.20870882731128,0.3,2.25,1.52,
1900,1130.56617210456,930.705112012438,0.393166541169024,-6.37644730474847,2.22579789161682,0.419723898172379,2307.33527971315,3.1726162271801,0.3,2.25,1.52,
1920,1121.39092425238,917.623438985515,0.395958195761794,-6.3874346871038,2.19889640808105,0.417530655860901,2265.18043824138,3.13437726530919,0.3,2.25,1.52,
1940,1111.96325492133,905.598953970298,0.398831736707819,-6.37583711721093,2.17456078529358,0.415237218141556,2228.92000692452,3.10114211283781,0.3,2.25,1.52,
1960,1103.04336127656,894.646724091956,0.40163211943428,-6.37579807620907,2.1527099609375,0.413224041461945,2192.35488373426,3.06729753244112,0.3,2.25,1.52,
1980,1093.42145714178,882.773299018393,0.404842173373938,-6.37549892855066,2.12764263153076,0.410598784685135,2152.03205970791,3.02957979109225,0.3,2.25,1.52,
2000,1082.92764886742,873.065942836556,0.408389601969822,-6.37760285589452,2.10088181495667,0.406551778316498,2109.6927959327,2.98951667116698,0.3,2.25,1.52,
2020,1074.10085450256,861.152001852848,0.411837144159826,-6.37603313563219,2.07220339775085,0.402723133563995,2069.4706525034,2.95100752548109,0.3,2.25,1.52,
2040,1064.97981131111,849.787050701196,0.415121869616881,-6.37415859235414,2.04882550239563,0.400035679340363,2033.47612401519,2.91616335275082,0.3,2.25,1.52,
2060,1054.9262144777,837.313683244991,0.418926972027165,-6.37174473022914,2.02344155311584,0.39698001742363,1993.43284902035,2.87696216513764,0.3,2.25,1.52,
2080,1044.18857023203,823.937398760886,0.42312348636056,-6.36841809167606,1.99616408348084,0.393531829118729,1951.32701965625,2.83522877632987,0.3,2.25,1.52,
2100,1021.23713068125,798.941370341246,0.428500882555577,-6.35668131634198,1.98143768310547,0.396512508392334,1908.06183680735,2.79177955432911,0.3,2.25,1.52,
2120,1006.87927104803,781.783789216089,0.432851301772144,-6.34714085195581,1.96169817447662,0.395743161439896,1871.30417584801,2.75439872606999,0.3,2.25,1.52,
2140,994.272694554719,770.508632425837,0.437519536918532,-6.34381846068471,1.93934047222137,0.392063349485397,1832.09273697993,2.71403360456186,0.3,2.25,1.52,
2160,982.168524564136,755.476372453459,0.442630393003676,-6.33539981354851,1.91327881813049,0.388714522123337,1790.53803586466,2.67068643801551,0.3,2.25,1.52,
2180,972.118107762828,741.516357897311,0.447946425344305,-6.32657079908502,1.88288295269012,0.383705765008926,1747.72938958851,2.62539531127418,0.3,2.25,1.52,
2200,960.321404484116,726.533576250852,0.453702493151071,-6.31617485199311,1.85280680656433,0.378794759511948,1705.43365352992,2.57998833181256,0.3,2.25,1.52,
2220,948.912103650968,712.102130148503,0.459042600679286,-6.30463948070132,1.82740569114685,0.374940872192383,1668.06100687933,2.53930090563044,0.3,2.25,1.52,
2240,937.035393485104,697.169549908885,0.465095126111292,-6.29208078588111,1.80064845085144,0.370538175106049,1627.58970458844,2.49461826778945,0.3,2.25,1.52,
2260,924.650337265329,681.515762358132,0.471727189903495,-6.277499427471,1.77196955680847,0.365488916635513,1585.45619142788,2.44738637870512,0.3,2.25,1.52,
2280,911.321012435158,670.681018849431,0.478957109326569,-6.26981062085452,1.74237811565399,0.357745945453644,1542.40366436563,2.39833973504954,0.3,2.25,1.52,
2300,898.204403058945,654.070946931606,0.486501903154684,-6.25089886237987,1.71205520629883,0.351783484220505,1499.84110646045,2.34903703758529,0.3,2.25,1.52,
2320,885.592516921261,638.066478923479,0.493656919767689,-6.23075905792195,1.68515717983246,0.34659743309021,1461.5066480185,2.30390830029756,0.3,2.25,1.52,
2340,875.359869462447,622.800268514182,0.501217622904324,-6.20838374784836,1.65465176105499,0.339826494455338,1420.65536750404,2.2550279339596,0.3,2.25,1.52,
2360,863.219551780232,606.988719371746,0.509969856328947,-6.18676125323463,1.62241816520691,0.332285463809967,1378.35382184358,2.20351510921884,0.3,2.25,1.52,
2380,849.885595168342,589.764022913288,0.519377084708147,-6.15944289330881,1.5906046628952,0.324685573577881,1335.23876515583,2.15002597487684,0.3,2.25,1.52,
2400,835.434881384098,576.982269663994,0.529786160019948,-6.13463739842288,1.5585058927536,0.313960462808609,1291.71177440414,2.0949639173328,0.3,2.25,1.52,
