s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
3080,498.405333953012,209.917490886633,0.883524429991018,-4.24920878597019,0.94804984331131,0.0288316830992699,512.762690110419,0.820161792298369,0.3,2.25,1.52,
3100,492.886119264232,204.14101853763,0.891391592698463,-4.18400489372552,0.940617084503174,0.0237783323973417,502.707692294242,0.797664290867115,0.3,2.25,1.52,
3120,490.967341612356,205.593795349146,0.897300846213339,-4.18101588822734,0.927627623081207,0.0120836813002825,492.739402119978,0.775092678619894,0.3,2.25,1.52,
3140,489.732477929408,202.983126766372,0.906533778494157,-4.15577562698883,0.913143455982208,0.00616894382983446,482.877560631008,0.752490861138276,0.3,2.25,1.52,
3160,486.476306964205,198.62321052248,0.91531254130471,-4.10316754312079,0.902376353740692,0.00113113631960005,473.136944219573,0.729893339187329,0.3,2.25,1.52,
3180,482.444211678934,196.897787987972,0.927490453510567,-4.07410598956806,0.892735064029694,0.000345996144460514,463.528626718018,0.707327589075009,0.3,2.25,1.52,
3200,478.236436285037,195.804007614351,0.939344042427683,-4.05588787340779,0.884114265441895,0.000291168777039275,454.061749142564,0.684817837670889,0.3,2.25,1.52,
3220,476.953173691926,195.009373299875,0.949732948843516,-4.03856031907728,0.873286902904511,0.000287541624857113,444.741124194501,0.662379034692202,0.3,2.25,1.52,
3240,475.554899792697,194.375025875863,0.961702253082549,-4.02656229117178,0.862549722194672,0.000287612085230649,435.570608159513,0.640024518620021,0.3,2.25,1.52,
3260,471.942764711571,193.442735868962,0.973398626281476,-4.01172001933635,0.854166150093079,0.000288161158096045,426.553088136881,0.617765868677064,0.3,2.25,1.52,
3280,468.053835600931,192.323584304746,0.984819569573761,-3.99488049526492,0.84662002325058,0.000288852083031088,417.690747815831,0.595613447870015,0.3,2.25,1.52,
3300,464.061338046171,191.116179454866,0.996077758783796,-3.97706906463877,0.839537262916565,0.000289603398414329,409.060989802881,0.573769709293712,0.3,2.25,1.52,
3320,460.037584090079,189.848200941329,1.00715756304274,-3.95876618264965,0.832860767841339,0.00029039679793641,400.620495000924,0.552135910598504,0.3,2.25,1.52,
3340,455.991298654341,188.546532697966,1.01823309368129,-3.94008649566602,0.826411306858063,0.000291215837933123,392.29131847973,0.530517654761342,0.3,2.25,1.52,
