s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
2940,925.263373020695,693.726456401077,0.469396576271634,-6.28860169437469,1.77591681480408,0.363960355520248,1599.6022247099,2.4633272280021,0.3,2.25,1.52,
2960,915.809835714224,682.027249786308,0.474014343332274,-6.27691002534552,1.75633466243744,0.360563904047012,1571.7204132235,2.43182596604487,0.3,2.25,1.52,
2980,905.888754877977,675.602502869835,0.478858963814562,-6.27435533009815,1.73855185508728,0.35531297326088,1543.52442286011,2.3996268769215,0.3,2.25,1.52,
3000,896.467442447723,664.295496368528,0.484109716858155,-6.26138327125828,1.71906673908234,0.351647049188614,1513.88457420655,2.36539614069371,0.3,2.25,1.52,
3020,886.737204753726,652.420751024315,0.489669356448658,-6.24773193981983,1.69846487045288,0.34749647974968,1483.50426338196,2.32989033670585,0.3,2.25,1.52,
3040,877.314239736,640.657520837705,0.495638772264405,-6.2718351889624,1.67692625522614,0.34235891699791,1452.64508576378,2.29337536321685,0.3,2.25,1.52,
3060,870.478814762476,630.088030077897,0.501296454052365,-6.21895034722624,1.65118610858917,0.336643487215042,1421.45331619924,2.25599073470194,0.3,2.25,1.52,
3080,860.884395708817,618.173086325189,0.507746172061444,-6.20248027705352,1.6279993057251,0.331150740385056,1390.02381187095,2.21781992837059,0.3,2.25,1.52,
3100,851.567878720853,606.594560668031,0.513388250171892,-6.18447676949189,1.6085649728775,0.326715797185898,1364.15285019535,2.18600950284409,0.3,2.25,1.52,
3120,842.141629568395,595.075621080364,0.519541004584911,-6.1661610688295,1.58986568450928,0.322299182415009,1336.60638345434,2.15173844893663,0.3,2.25,1.52,
3140,832.38580341333,583.111878433848,0.526206257365265,-6.1459430167934,1.56974625587463,0.317278474569321,1307.85251219665,2.11551012035542,0.3,2.25,1.52,
3160,821.35500777869,577.017349076182,0.533957074878397,-6.12550122902174,1.54939520359039,0.308733910322189,1278.47158513556,2.07799463701285,0.3,2.25,1.52,
3180,811.386507311518,564.984057216949,0.540921667094399,-6.11560112639411,1.52767372131348,0.303234755992889,1248.70030133162,2.03944926968589,0.3,2.25,1.52,
3200,800.990717861309,552.247319695594,0.548790235490406,-6.09015220535661,1.50576150417328,0.297034472227097,1218.6744381797,2.00001166093335,0.3,2.25,1.52,
3220,790.430659865523,539.270784872603,0.557041683078509,-6.0625217653749,1.48350310325623,0.290502339601517,1188.48658952513,1.95976907704709,0.3,2.25,1.52,
3240,780.032582364104,526.343777426682,0.564926882054397,-6.03209767428936,1.46200859546661,0.284022718667984,1161.21741073206,1.92288665985547,0.3,2.25,1.52,
3260,774.327736300248,516.141158251889,0.571696106761166,-6.00557172249803,1.44019567966461,0.277445495128632,1136.17987423783,1.88856217423816,0.3,2.25,1.52,
3280,765.580441045479,505.085537463493,0.57986054752619,-5.97806422287312,1.41902542114258,0.270537525415421,1109.47047419781,1.85144161314634,0.3,2.25,1.52,
3300,756.212863996647,493.279526425357,0.588541153189049,-5.94626872464323,1.39758622646332,0.263296812772751,1081.96421090332,1.81264879985847,0.3,2.25,1.52,
3320,742.676590988164,479.062315873799,0.601260019359546,-5.91636795936055,1.37941956520081,0.25808197259903,1054.03333313039,1.77264678487126,0.3,2.25,1.52,
3340,726.896751061321,468.663386690477,0.608989575499025,-5.87846889848178,1.36384654045105,0.248913556337357,1025.86225700979,1.73165119722301,0.3,2.25,1.52,
